q0,q1,q2,q3,q4,q5,q6,q7,q8,output
4,3,7,4,3,7,4,3,7,3
3,7,7,3,7,6,3,7,6,4
7,7,7,7,6,6,7,6,5,2
7,7,7,6,6,6,6,5,5,2
7,7,7,6,6,6,5,5,6,2
7,7,7,6,6,7,5,6,7,2
7,7,3,6,7,3,6,7,3,4
7,3,4,7,3,4,7,3,4,3
3,4,2,3,4,2,3,4,2,7
4,2,8,4,2,8,4,2,8,6
2,8,0,2,8,0,2,8,0,5
0,8,2,0,8,2,0,8,2,5
8,2,4,8,2,4,8,2,4,6
2,4,3,2,4,3,2,4,3,7
4,3,7,4,3,7,4,3,7,3
3,7,6,3,7,6,3,7,6,4
7,6,6,7,6,5,7,6,5,2
6,6,6,6,5,5,6,5,5,8
6,6,6,5,5,6,5,5,6,8
6,6,7,5,6,7,5,6,7,2
6,7,3,6,7,3,6,7,3,4
7,3,4,7,3,4,7,3,4,3
3,4,2,3,4,2,3,4,2,7
4,2,8,4,2,8,4,2,8,6
2,8,0,2,8,0,2,8,0,5
0,8,2,0,8,2,0,8,2,5
8,2,4,8,2,4,8,2,4,6
2,4,3,2,4,3,2,4,3,7
4,3,7,4,3,7,4,3,7,3
3,7,6,3,7,6,3,7,6,4
7,6,5,7,6,5,7,6,6,2
6,5,5,6,5,5,6,6,6,8
5,5,6,5,5,6,6,6,6,8
5,6,7,5,6,7,6,6,7,2
6,7,3,6,7,3,6,7,3,4
7,3,4,7,3,4,7,3,4,3
3,4,2,3,4,2,3,4,2,7
4,2,8,4,2,8,4,2,8,6
2,8,0,2,8,0,2,8,0,5
0,8,2,0,8,2,0,8,2,5
8,2,4,8,2,4,8,2,4,6
2,4,3,2,4,3,2,4,3,7
4,3,7,4,3,7,4,3,7,3
3,7,6,3,7,6,3,7,7,4
7,6,5,7,6,6,7,7,7,2
6,5,5,6,6,6,7,7,7,2
5,5,6,6,6,6,7,7,7,2
5,6,7,6,6,7,7,7,7,2
6,7,3,6,7,3,7,7,3,4
7,3,4,7,3,4,7,3,4,3
3,4,2,3,4,2,3,4,2,7
4,2,8,4,2,8,4,2,8,6
2,8,0,2,8,0,2,8,0,5
0,8,2,0,8,2,0,8,2,5
8,2,4,8,2,4,8,2,4,6
2,4,3,2,4,3,2,4,3,7
4,3,7,4,3,7,4,3,3,3
3,7,6,3,7,7,3,3,3,4
7,6,6,7,7,7,3,3,3,4
6,6,6,7,7,7,3,3,3,4
6,6,6,7,7,7,3,3,3,4
6,6,7,7,7,7,3,3,3,4
6,7,3,7,7,3,3,3,3,4
7,3,4,7,3,4,3,3,4,3
3,4,2,3,4,2,3,4,2,7
4,2,8,4,2,8,4,2,8,6
2,8,0,2,8,0,2,8,0,5
0,8,2,0,8,2,0,8,2,5
8,2,4,8,2,4,8,2,4,6
2,4,3,2,4,3,2,4,4,7
4,3,7,4,3,3,4,4,4,3
3,7,7,3,3,3,4,4,4,3
7,7,7,3,3,3,4,4,4,3
7,7,7,3,3,3,4,4,4,3
7,7,7,3,3,3,4,4,4,3
7,7,7,3,3,3,4,4,4,3
7,7,3,3,3,3,4,4,4,3
7,3,4,3,3,4,4,4,4,3
3,4,2,3,4,2,4,4,2,7
4,2,8,4,2,8,4,2,8,6
2,8,0,2,8,0,2,8,0,5
0,8,2,0,8,2,0,8,2,5
8,2,4,8,2,4,8,2,2,6
2,4,3,2,4,4,2,2,2,7
4,3,3,4,4,4,2,2,2,7
3,3,3,4,4,4,2,2,2,7
3,3,3,4,4,4,2,2,2,7
3,3,3,4,4,4,2,2,2,7
3,3,3,4,4,4,2,2,2,7
3,3,3,4,4,4,2,2,2,7
3,3,3,4,4,4,2,2,2,7
3,3,4,4,4,4,2,2,2,7
3,4,2,4,4,2,2,2,2,7
4,2,8,4,2,8,2,2,8,6
2,8,0,2,8,0,2,8,0,5
0,8,2,0,8,2,0,8,8,5
8,2,4,8,2,2,8,8,8,6
2,4,4,2,2,2,8,8,8,6
4,4,4,2,2,2,8,8,8,6
4,4,4,2,2,2,8,8,8,6
4,4,4,2,2,2,8,8,8,6
4,4,4,2,2,2,8,8,8,6
4,4,4,2,2,2,8,8,8,6
4,4,4,2,2,2,8,8,8,6
4,4,4,2,2,2,8,8,8,6
4,4,4,2,2,2,8,8,8,6
4,4,2,2,2,2,8,8,8,6
4,2,8,2,2,8,8,8,8,6
2,8,0,2,8,0,8,8,0,5
0,8,2,0,8,8,0,0,0,5
8,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,2,8,8,8,0,0,0,5
2,2,8,8,8,8,0,0,0,5
2,8,0,8,8,0,0,0,0,5
