q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,output
2,7,8,7,2,7,7,4,1,8,8,1,7,7,1,0,0,0,0,0,0,0,0,0,0,3
7,8,7,2,0,7,4,1,8,0,1,7,7,1,0,0,0,0,0,0,0,0,0,0,0,1
8,7,2,0,0,4,1,8,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,0,2,3,7,0,0,8,7,4,7
0,0,0,0,0,0,0,0,0,0,0,2,7,4,3,0,2,3,7,1,0,8,7,4,3,3
0,0,0,0,0,0,0,0,0,0,2,7,4,3,4,2,3,7,1,2,8,7,4,3,2,8
0,0,0,0,0,0,0,0,0,0,7,4,3,4,8,3,7,1,2,3,7,4,3,2,2,4
0,0,0,0,0,0,0,0,0,0,4,3,4,8,3,7,1,2,3,3,4,3,2,2,4,3
0,0,0,0,0,0,0,0,0,0,3,4,8,3,0,1,2,3,3,0,3,2,2,4,0,2
0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,2,3,3,0,0,2,2,4,0,0,8
0,0,0,0,0,0,0,2,7,4,0,0,2,3,7,0,0,8,7,4,0,0,1,1,2,4
0,0,0,0,0,0,2,7,4,3,0,2,3,7,1,0,8,7,4,3,0,1,1,2,1,8
0,0,0,0,0,2,7,4,3,4,2,3,7,1,2,8,7,4,3,2,1,1,2,1,4,7
0,0,0,0,0,7,4,3,4,8,3,7,1,2,3,7,4,3,2,2,1,2,1,4,4,4
0,0,0,0,0,4,3,4,8,3,7,1,2,3,3,4,3,2,2,4,2,1,4,4,7,4
0,0,0,0,0,3,4,8,3,0,1,2,3,3,0,3,2,2,4,0,1,4,4,7,0,8
0,0,0,0,0,4,8,3,0,0,2,3,3,0,0,2,2,4,0,0,4,4,7,0,0,2
0,0,2,7,4,0,0,2,3,7,0,0,8,7,4,0,0,1,1,2,0,0,2,4,3,2
0,2,7,4,3,0,2,3,7,1,0,8,7,4,3,0,1,1,2,1,0,2,4,3,1,4
2,7,4,3,4,2,3,7,1,2,8,7,4,3,2,1,1,2,1,4,2,4,3,1,1,3
7,4,3,4,8,3,7,1,2,3,7,4,3,2,2,1,2,1,4,4,4,3,1,1,4,1
4,3,4,8,3,7,1,2,3,3,4,3,2,2,4,2,1,4,4,7,3,1,1,4,1,1
3,4,8,3,0,1,2,3,3,0,3,2,2,4,0,1,4,4,7,0,1,1,4,1,0,4
4,8,3,0,0,2,3,3,0,0,2,2,4,0,0,4,4,7,0,0,1,4,1,0,0,1
0,0,2,3,7,0,0,8,7,4,0,0,1,1,2,0,0,2,4,3,0,0,4,8,7,1
0,2,3,7,1,0,8,7,4,3,0,1,1,2,1,0,2,4,3,1,0,4,8,7,4,1
2,3,7,1,2,8,7,4,3,2,1,1,2,1,4,2,4,3,1,1,4,8,7,4,4,2
3,7,1,2,3,7,4,3,2,2,1,2,1,4,4,4,3,1,1,4,8,7,4,4,8,1
7,1,2,3,3,4,3,2,2,4,2,1,4,4,7,3,1,1,4,1,7,4,4,8,2,4
1,2,3,3,0,3,2,2,4,0,1,4,4,7,0,1,1,4,1,0,4,4,8,2,0,4
2,3,3,0,0,2,2,4,0,0,4,4,7,0,0,1,4,1,0,0,4,8,2,0,0,7
0,0,8,7,4,0,0,1,1,2,0,0,2,4,3,0,0,4,8,7,0,0,7,3,8,8
0,8,7,4,3,0,1,1,2,1,0,2,4,3,1,0,4,8,7,4,0,7,3,8,4,7
8,7,4,3,2,1,1,2,1,4,2,4,3,1,1,4,8,7,4,4,7,3,8,4,3,4
7,4,3,2,2,1,2,1,4,4,4,3,1,1,4,8,7,4,4,8,3,8,4,3,2,3
4,3,2,2,4,2,1,4,4,7,3,1,1,4,1,7,4,4,8,2,8,4,3,2,8,2
3,2,2,4,0,1,4,4,7,0,1,1,4,1,0,4,4,8,2,0,4,3,2,8,0,2
2,2,4,0,0,4,4,7,0,0,1,4,1,0,0,4,8,2,0,0,3,2,8,0,0,4
0,0,1,1,2,0,0,2,4,3,0,0,4,8,7,0,0,7,3,8,0,0,0,0,0,2
0,1,1,2,1,0,2,4,3,1,0,4,8,7,4,0,7,3,8,4,0,0,0,0,0,3
1,1,2,1,4,2,4,3,1,1,4,8,7,4,4,7,3,8,4,3,0,0,0,0,0,7
1,2,1,4,4,4,3,1,1,4,8,7,4,4,8,3,8,4,3,2,0,0,0,0,0,1
2,1,4,4,7,3,1,1,4,1,7,4,4,8,2,8,4,3,2,8,0,0,0,0,0,2
1,4,4,7,0,1,1,4,1,0,4,4,8,2,0,4,3,2,8,0,0,0,0,0,0,3
4,4,7,0,0,1,4,1,0,0,4,8,2,0,0,3,2,8,0,0,0,0,0,0,0,3
0,0,2,4,3,0,0,4,8,7,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,2
0,2,4,3,1,0,4,8,7,4,0,7,3,8,4,0,0,0,0,0,0,0,0,0,0,7
2,4,3,1,1,4,8,7,4,4,7,3,8,4,3,0,0,0,0,0,0,0,0,0,0,4
4,3,1,1,4,8,7,4,4,8,3,8,4,3,2,0,0,0,0,0,0,0,0,0,0,3
3,1,1,4,1,7,4,4,8,2,8,4,3,2,8,0,0,0,0,0,0,0,0,0,0,4
1,1,4,1,0,4,4,8,2,0,4,3,2,8,0,0,0,0,0,0,0,0,0,0,0,8
1,4,1,0,0,4,8,2,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,3
