q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,output
3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,0,0,5,2,3,0,0,1,2
4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,2,0,0,5,1,3,0,0,1,2,3
5,1,2,3,0,1,2,3,4,0,2,3,4,5,0,0,0,5,1,0,0,0,1,2,0,4
1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,0,5,1,0,0,0,1,2,0,0,5
0,0,4,0,0,0,0,5,0,0,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,1
0,4,0,0,0,0,5,0,0,0,0,1,2,3,4,0,2,3,4,5,0,3,4,5,1,2
4,0,0,0,3,5,0,0,0,4,1,2,3,4,5,2,3,4,5,1,3,4,5,1,2,3
0,0,0,3,4,0,0,0,4,5,2,3,4,5,1,3,4,5,1,2,4,5,1,2,3,4
0,0,3,4,5,0,0,4,5,1,3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,5
0,3,4,5,1,0,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,1
2,3,4,5,1,3,4,5,1,2,4,5,1,2,0,5,1,2,3,0,1,2,3,4,5,1
3,4,5,1,2,4,5,1,2,3,5,1,2,0,0,1,2,3,0,0,2,3,4,5,1,2
4,5,1,2,3,5,1,2,3,4,1,2,0,0,5,2,3,0,0,1,3,4,5,1,2,3
5,1,2,3,4,1,2,3,4,5,2,0,0,5,1,3,0,0,1,2,4,5,1,2,3,4
1,2,3,4,0,2,3,4,5,0,0,0,5,1,0,0,0,1,2,0,5,1,2,3,0,5
2,3,4,0,0,3,4,5,0,0,0,5,1,0,0,0,1,2,0,0,1,2,3,0,0,1
0,0,5,0,0,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,4,5,1,2
0,5,0,0,0,0,1,2,3,4,0,2,3,4,5,0,3,4,5,1,0,4,5,1,2,3
5,0,0,0,4,1,2,3,4,5,2,3,4,5,1,3,4,5,1,2,4,5,1,2,3,4
0,0,0,4,5,2,3,4,5,1,3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,5
0,0,4,5,1,3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,1
0,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,2,3,4,5,1,2
3,4,5,1,2,4,5,1,2,0,5,1,2,3,0,1,2,3,4,5,2,3,4,5,1,2
4,5,1,2,3,5,1,2,0,0,1,2,3,0,0,2,3,4,5,1,3,4,5,1,2,3
5,1,2,3,4,1,2,0,0,5,2,3,0,0,1,3,4,5,1,2,4,5,1,2,3,4
1,2,3,4,5,2,0,0,5,1,3,0,0,1,2,4,5,1,2,3,5,1,2,3,4,5
2,3,4,5,0,0,0,5,1,0,0,0,1,2,0,5,1,2,3,0,1,2,3,4,0,1
3,4,5,0,0,0,5,1,0,0,0,1,2,0,0,1,2,3,0,0,2,3,4,0,0,2
0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,4,5,1,0,0,5,1,2,3
0,1,2,3,4,0,2,3,4,5,0,3,4,5,1,0,4,5,1,2,0,5,1,2,3,4
2,3,4,5,1,3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,0,1
3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,2,3,4,0,0,2
4,5,1,2,0,5,1,2,3,0,1,2,3,4,5,2,3,4,5,1,3,4,0,0,0,3
5,1,2,0,0,1,2,3,0,0,2,3,4,5,1,3,4,5,1,2,4,0,0,0,0,4
1,2,0,0,5,2,3,0,0,1,3,4,5,1,2,4,5,1,2,3,0,0,0,0,4,5
2,0,0,5,1,3,0,0,1,2,4,5,1,2,3,5,1,2,3,4,0,0,0,4,5,1
0,0,5,1,0,0,0,1,2,0,5,1,2,3,0,1,2,3,4,0,0,0,4,5,0,2
0,5,1,0,0,0,1,2,0,0,1,2,3,0,0,2,3,4,0,0,0,4,5,0,0,3
0,0,2,3,4,0,0,3,4,5,0,0,4,5,1,0,0,5,1,2,0,0,1,2,3,4
0,2,3,4,5,0,3,4,5,1,0,4,5,1,2,0,5,1,2,3,0,1,2,3,4,5
3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,0,2,3,4,5,0,2
4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,2,3,4,0,0,3,4,5,0,0,3
5,1,2,3,0,1,2,3,4,5,2,3,4,5,1,3,4,0,0,0,4,5,0,0,0,4
1,2,3,0,0,2,3,4,5,1,3,4,5,1,2,4,0,0,0,0,5,0,0,0,0,5
2,3,0,0,1,3,4,5,1,2,4,5,1,2,3,0,0,0,0,4,0,0,0,0,5,1
3,0,0,1,2,4,5,1,2,3,5,1,2,3,4,0,0,0,4,5,0,0,0,5,1,2
0,0,1,2,0,5,1,2,3,0,1,2,3,4,0,0,0,4,5,0,0,0,5,1,0,3
0,1,2,0,0,1,2,3,0,0,2,3,4,0,0,0,4,5,0,0,0,5,1,0,0,4
0,0,3,4,5,0,0,4,5,1,0,0,5,1,2,0,0,1,2,3,0,0,2,3,4,5
0,3,4,5,1,0,4,5,1,2,0,5,1,2,3,0,1,2,3,4,0,2,3,4,5,1
2,3,4,5,1,3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,0,0,0,1
3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,2,0,0,0,1,2
4,5,1,2,3,5,1,2,3,4,1,2,3,4,0,2,3,4,5,0,0,0,0,1,0,3
5,1,2,3,4,1,2,3,4,5,2,3,4,0,0,3,4,5,0,0,0,0,1,0,0,4
1,2,3,4,5,2,3,4,5,1,3,4,0,0,0,4,5,0,0,0,0,1,0,0,0,5
2,3,4,5,1,3,4,5,1,2,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1
3,4,5,1,2,4,5,1,2,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,2
4,5,1,2,3,5,1,2,3,4,0,0,0,4,5,0,0,0,5,1,0,0,0,1,2,3
5,1,2,3,0,1,2,3,4,0,0,0,4,5,0,0,0,5,1,0,0,0,1,2,0,4
1,2,3,0,0,2,3,4,0,0,0,4,5,0,0,0,5,1,0,0,0,1,2,0,0,5
0,0,4,5,1,0,0,5,1,2,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,1
0,4,5,1,2,0,5,1,2,3,0,1,2,3,4,0,2,3,4,5,0,3,4,5,1,2
3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,0,0,0,2,3,0,0,0,2
4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,2,0,0,0,1,3,0,0,0,0,3
5,1,2,3,4,1,2,3,4,0,2,3,4,5,0,0,0,0,1,0,0,0,0,0,3,4
1,2,3,4,5,2,3,4,0,0,3,4,5,0,0,0,0,1,0,0,0,0,0,3,4,5
2,3,4,5,1,3,4,0,0,0,4,5,0,0,0,0,1,0,0,0,0,0,3,4,5,1
3,4,5,1,2,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,3,4,5,1,2
4,5,1,2,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,3,4,5,1,2,3
5,1,2,3,4,0,0,0,4,5,0,0,0,5,1,0,0,0,1,2,4,5,1,2,3,4
1,2,3,4,0,0,0,4,5,0,0,0,5,1,0,0,0,1,2,0,5,1,2,3,0,5
2,3,4,0,0,0,4,5,0,0,0,5,1,0,0,0,1,2,0,0,1,2,3,0,0,1
0,0,5,1,2,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,4,5,1,2
0,5,1,2,3,0,1,2,3,4,0,2,3,4,5,0,3,4,5,1,0,4,5,1,2,3
2,3,4,5,1,3,4,5,1,2,4,5,1,2,0,5,1,2,3,0,1,2,3,4,0,1
3,4,5,1,2,4,5,1,2,3,5,1,2,0,0,1,2,3,0,0,2,3,4,0,0,2
4,5,1,2,3,5,1,2,3,4,1,2,0,0,0,2,3,0,0,0,3,4,0,0,0,3
5,1,2,3,4,1,2,3,4,5,2,0,0,0,1,3,0,0,0,0,4,0,0,0,0,4
1,2,3,4,0,2,3,4,5,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,5
2,3,4,0,0,3,4,5,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,4,5,1
3,4,0,0,0,4,5,0,0,0,0,1,0,0,0,0,0,3,4,5,0,0,4,5,1,2
4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,3,4,5,1,0,4,5,1,2,3
0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,3,4,5,1,2,4,5,1,2,3,4
0,0,0,4,5,0,0,0,5,1,0,0,0,1,2,4,5,1,2,3,5,1,2,3,4,5
0,0,4,5,0,0,0,5,1,0,0,0,1,2,0,5,1,2,3,0,1,2,3,4,0,1
0,4,5,0,0,0,5,1,0,0,0,1,2,0,0,1,2,3,0,0,2,3,4,0,0,2
3,4,5,1,2,4,5,1,2,0,5,1,2,3,0,1,2,3,4,0,2,3,4,5,0,2
4,5,1,2,3,5,1,2,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,3
5,1,2,3,4,1,2,0,0,0,2,3,0,0,0,3,4,0,0,0,4,5,0,0,0,4
1,2,3,4,5,2,0,0,0,1,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5
2,3,4,5,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,1
3,4,5,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,4,5,0,0,0,5,1,2
4,5,0,0,0,0,1,0,0,0,0,0,3,4,5,0,0,4,5,1,0,0,5,1,2,3
5,0,0,0,0,1,0,0,0,0,0,3,4,5,1,0,4,5,1,2,0,5,1,2,3,4
0,0,0,0,5,0,0,0,0,1,3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,5
0,0,0,5,1,0,0,0,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,1
0,0,5,1,0,0,0,1,2,0,5,1,2,3,0,1,2,3,4,0,2,3,4,5,0,2
0,5,1,0,0,0,1,2,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,3
4,5,1,2,0,5,1,2,3,0,1,2,3,4,0,2,3,4,5,0,3,4,5,1,2,3
5,1,2,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,4,5,1,2,3,4
1,2,0,0,0,2,3,0,0,0,3,4,0,0,0,4,5,0,0,0,5,1,2,3,4,5
2,0,0,0,1,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,2,3,4,5,1
0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,2,3,4,5,1,2
0,0,1,0,0,0,0,0,3,4,0,0,0,4,5,0,0,0,5,1,3,4,5,1,2,3
0,1,0,0,0,0,0,3,4,5,0,0,4,5,1,0,0,5,1,2,4,5,1,2,3,4
1,0,0,0,0,0,3,4,5,1,0,4,5,1,2,0,5,1,2,3,5,1,2,3,4,5
0,0,0,0,1,3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,1
0,0,0,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,2,3,4,5,1,2
0,0,1,2,0,5,1,2,3,0,1,2,3,4,0,2,3,4,5,0,3,4,5,1,0,3
0,1,2,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,4,5,1,0,0,4
0,0,3,4,5,0,0,4,5,1,0,0,5,1,2,0,0,1,2,3,0,0,0,0,0,5
0,3,4,5,1,0,4,5,1,2,0,5,1,2,3,0,1,2,3,4,0,0,0,0,0,1
3,4,5,1,2,4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,0,0,0,0,0,2
4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,2,3,4,5,1,0,0,0,0,0,3
5,1,2,3,0,1,2,3,4,0,2,3,4,5,0,3,4,5,1,2,0,0,0,0,0,4
1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,4,5,1,2,3,0,0,0,0,0,5
2,3,0,0,0,3,4,0,0,0,4,5,0,0,0,5,1,2,3,4,0,0,0,0,0,1
3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,2,3,4,5,0,0,0,0,0,2
0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,2,3,4,5,1,0,0,0,0,0,3
0,0,0,3,4,0,0,0,4,5,0,0,0,5,1,3,4,5,1,2,0,0,0,0,0,4
0,0,3,4,5,0,0,4,5,1,0,0,5,1,2,4,5,1,2,3,0,0,0,0,0,5
0,3,4,5,1,0,4,5,1,2,0,5,1,2,3,5,1,2,3,4,0,0,0,0,0,1
5,1,2,3,0,1,2,3,4,0,2,3,4,5,0,3,4,5,1,0,0,0,0,0,0,4
1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,4,5,1,0,0,0,0,0,0,0,5
0,0,4,5,1,0,0,5,1,2,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1
0,4,5,1,2,0,5,1,2,3,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,2
4,5,1,2,3,5,1,2,3,4,1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,3
5,1,2,3,4,1,2,3,4,5,2,3,4,5,1,0,0,0,0,0,0,0,0,0,0,4
1,2,3,4,0,2,3,4,5,0,3,4,5,1,2,0,0,0,0,0,0,0,0,0,0,5
2,3,4,0,0,3,4,5,0,0,4,5,1,2,3,0,0,0,0,0,0,0,0,0,0,1
3,4,0,0,0,4,5,0,0,0,5,1,2,3,4,0,0,0,0,0,0,0,0,0,0,2
4,0,0,0,0,5,0,0,0,0,1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,4,0,0,0,0,5,2,3,4,5,1,0,0,0,0,0,0,0,0,0,0,4
0,0,0,4,5,0,0,0,5,1,3,4,5,1,2,0,0,0,0,0,0,0,0,0,0,5
0,0,4,5,1,0,0,5,1,2,4,5,1,2,3,0,0,0,0,0,0,0,0,0,0,1
0,4,5,1,2,0,5,1,2,3,5,1,2,3,4,0,0,0,0,0,0,0,0,0,0,2
1,2,3,4,0,2,3,4,5,0,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,5
2,3,4,0,0,3,4,5,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,1
0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,2,3,4,5,0,3,4,5,6,2
0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,2,3,4,5,6,3,4,5,6,1,3
0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,3,4,5,6,1,4,5,6,1,2,4
0,0,0,0,0,0,0,0,0,0,3,4,5,6,1,4,5,6,1,2,5,6,1,2,0,5
0,0,0,0,0,0,0,0,0,0,4,5,6,1,2,5,6,1,2,3,6,1,2,0,0,6
0,0,0,0,0,0,0,0,0,0,5,6,1,2,3,6,1,2,3,4,1,2,0,0,5,1
0,0,0,0,0,0,0,0,0,0,6,1,2,3,4,1,2,3,4,5,2,0,0,5,6,2
0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,2,3,4,5,6,0,0,5,6,1,3
0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,3,4,5,6,1,0,5,6,1,2,4
0,0,0,0,0,0,0,0,0,0,3,4,5,6,1,4,5,6,1,2,5,6,1,2,3,5
0,0,0,0,0,0,0,0,0,0,4,5,6,1,2,5,6,1,2,3,6,1,2,3,4,6
0,0,0,0,0,0,0,0,0,0,5,6,1,2,3,6,1,2,3,4,1,2,3,4,5,1
0,0,0,0,0,0,0,0,0,0,6,1,2,3,4,1,2,3,4,5,2,3,4,5,6,2
0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,2,3,4,5,0,3,4,5,6,0,3
0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,3,4,5,0,0,4,5,6,0,0,4
0,0,0,0,0,0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,4,5,6,2
0,0,0,0,0,0,1,2,3,4,0,2,3,4,5,0,3,4,5,6,0,4,5,6,1,3
0,0,0,0,0,1,2,3,4,5,2,3,4,5,6,3,4,5,6,1,4,5,6,1,2,4
0,0,0,0,0,2,3,4,5,6,3,4,5,6,1,4,5,6,1,2,5,6,1,2,0,5
0,0,0,0,0,3,4,5,6,1,4,5,6,1,2,5,6,1,2,0,6,1,2,0,0,6
0,0,0,0,0,4,5,6,1,2,5,6,1,2,3,6,1,2,0,0,1,2,0,0,0,1
0,0,0,0,0,5,6,1,2,3,6,1,2,3,4,1,2,0,0,5,2,0,0,0,6,2
0,0,0,0,0,6,1,2,3,4,1,2,3,4,5,2,0,0,5,6,0,0,0,6,1,3
0,0,0,0,0,1,2,3,4,5,2,3,4,5,6,0,0,5,6,1,0,0,6,1,2,4
0,0,0,0,0,2,3,4,5,6,3,4,5,6,1,0,5,6,1,2,0,6,1,2,3,5
0,0,0,0,0,3,4,5,6,1,4,5,6,1,2,5,6,1,2,3,6,1,2,3,4,6
0,0,0,0,0,4,5,6,1,2,5,6,1,2,3,6,1,2,3,4,1,2,3,4,5,1
0,0,0,0,0,5,6,1,2,3,6,1,2,3,4,1,2,3,4,5,2,3,4,5,6,2
0,0,0,0,0,6,1,2,3,4,1,2,3,4,5,2,3,4,5,6,3,4,5,6,1,3
0,0,0,0,0,1,2,3,4,0,2,3,4,5,0,3,4,5,6,0,4,5,6,1,0,4
0,0,0,0,0,2,3,4,0,0,3,4,5,0,0,4,5,6,0,0,5,6,1,0,0,5
0,0,1,2,3,0,0,2,3,4,0,0,3,4,5,0,0,4,5,6,0,0,5,6,1,3
0,1,2,3,4,0,2,3,4,5,0,3,4,5,6,0,4,5,6,1,0,5,6,1,2,4
1,2,3,4,5,2,3,4,5,6,3,4,5,6,1,4,5,6,1,2,5,6,1,2,3,5
2,3,4,5,6,3,4,5,6,1,4,5,6,1,2,5,6,1,2,0,6,1,2,3,0,6
3,4,5,6,1,4,5,6,1,2,5,6,1,2,0,6,1,2,0,0,1,2,3,0,0,1
4,5,6,1,2,5,6,1,2,3,6,1,2,0,0,1,2,0,0,0,2,3,0,0,0,2
5,6,1,2,3,6,1,2,3,4,1,2,0,0,5,2,0,0,0,6,3,0,0,0,1,3
6,1,2,3,4,1,2,3,4,5,2,0,0,5,6,0,0,0,6,1,0,0,0,1,2,4
1,2,3,4,5,2,3,4,5,6,0,0,5,6,1,0,0,6,1,2,0,0,1,2,3,5
2,3,4,5,6,3,4,5,6,1,0,5,6,1,2,0,6,1,2,3,0,1,2,3,4,6
3,4,5,6,1,4,5,6,1,2,5,6,1,2,3,6,1,2,3,4,1,2,3,4,5,1
4,5,6,1,2,5,6,1,2,3,6,1,2,3,4,1,2,3,4,5,2,3,4,5,6,2
5,6,1,2,3,6,1,2,3,4,1,2,3,4,5,2,3,4,5,6,3,4,5,6,1,3
6,1,2,3,4,1,2,3,4,5,2,3,4,5,6,3,4,5,6,1,4,5,6,1,2,4
1,2,3,4,0,2,3,4,5,0,3,4,5,6,0,4,5,6,1,0,5,6,1,2,0,5
2,3,4,0,0,3,4,5,0,0,4,5,6,0,0,5,6,1,0,0,6,1,2,0,0,6
0,0,2,3,4,0,0,3,4,5,0,0,4,5,6,0,0,5,6,1,0,0,6,1,2,4
0,2,3,4,5,0,3,4,5,6,0,4,5,6,1,0,5,6,1,2,0,6,1,2,3,5
2,3,4,5,6,3,4,5,6,1,4,5,6,1,2,5,6,1,2,3,6,1,2,3,4,6
3,4,5,6,1,4,5,6,1,2,5,6,1,2,0,6,1,2,3,0,1,2,3,4,5,1
4,5,6,1,2,5,6,1,2,0,6,1,2,0,0,1,2,3,0,0,2,3,4,5,6,2
5,6,1,2,3,6,1,2,0,0,1,2,0,0,0,2,3,0,0,0,3,4,5,6,1,3
6,1,2,3,4,1,2,0,0,5,2,0,0,0,6,3,0,0,0,1,4,5,6,1,2,4
1,2,3,4,5,2,0,0,5,6,0,0,0,6,1,0,0,0,1,2,5,6,1,2,3,5
2,3,4,5,6,0,0,5,6,1,0,0,6,1,2,0,0,1,2,3,6,1,2,3,4,6
3,4,5,6,1,0,5,6,1,2,0,6,1,2,3,0,1,2,3,4,1,2,3,4,5,1
2,3,4,5,0,3,4,5,6,0,4,5,6,1,0,5,6,1,2,0,6,1,2,3,0,6
3,4,5,0,0,4,5,6,0,0,5,6,1,0,0,6,1,2,0,0,1,2,3,0,0,1
0,0,3,4,5,0,0,4,5,6,0,0,5,6,1,0,0,6,1,2,0,0,1,2,3,5
0,3,4,5,6,0,4,5,6,1,0,5,6,1,2,0,6,1,2,3,0,1,2,3,4,6
4,5,6,1,2,5,6,1,2,0,6,1,2,3,0,1,2,3,4,5,2,3,4,5,6,2
5,6,1,2,0,6,1,2,0,0,1,2,3,0,0,2,3,4,5,6,3,4,5,6,1,3
6,1,2,0,0,1,2,0,0,0,2,3,0,0,0,3,4,5,6,1,4,5,6,1,2,4
1,2,0,0,5,2,0,0,0,6,3,0,0,0,1,4,5,6,1,2,5,6,1,2,0,5
2,0,0,5,6,0,0,0,6,1,0,0,0,1,2,5,6,1,2,3,6,1,2,0,0,6
0,0,5,6,1,0,0,6,1,2,0,0,1,2,3,6,1,2,3,4,1,2,0,0,0,1
0,5,6,1,2,0,6,1,2,3,0,1,2,3,4,1,2,3,4,5,2,0,0,0,6,2
