q0,q1,q2,q3,q4,q5,q6,q7,q8,output
8,8,2,8,8,8,8,8,8,8
8,2,2,8,8,3,8,8,8,8
2,2,3,8,3,2,8,8,2,8
2,3,2,3,2,3,8,2,8,8
3,2,2,2,3,8,2,8,8,8
2,2,8,3,8,8,8,8,8,8
2,8,8,8,8,8,8,8,8,8
1,1,3,1,1,1,1,1,1,3
1,3,1,1,1,1,1,1,1,2
3,1,1,1,1,1,1,1,1,3
8,8,3,8,8,8,8,8,8,8
8,3,2,8,8,2,8,8,8,8
3,2,3,8,2,8,8,8,8,8
2,3,8,2,8,8,8,8,8,8
3,8,8,8,8,8,8,8,8,8
8,2,8,8,8,8,8,8,8,8
8,8,1,8,8,1,8,8,8,8
8,1,1,8,1,1,8,8,8,1
1,1,1,1,1,1,8,8,8,1
1,1,1,1,1,1,8,8,8,2
1,1,8,1,1,8,8,8,8,1
1,8,8,1,8,8,8,8,8,8
8,8,1,8,8,8,8,8,8,8
8,1,1,8,8,8,8,8,8,8
1,1,1,8,8,8,8,8,8,8
1,1,8,8,8,8,8,8,8,8
1,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,1,8
8,8,8,8,8,8,8,1,1,8
8,8,8,8,8,8,1,1,1,8
8,8,8,8,8,8,1,1,8,8
8,8,8,8,8,8,1,8,8,8
1,1,3,1,1,1,8,8,8,3
1,3,1,1,1,1,8,8,8,2
3,1,1,1,1,1,8,8,8,3
0,8,8,0,8,8,0,0,0,8
8,8,8,8,8,8,0,0,0,8
8,8,0,8,8,0,0,0,0,8
0,0,0,0,1,1,0,1,1,1
0,0,0,1,1,1,1,1,1,1
0,0,0,1,1,0,1,1,0,1
0,1,1,0,1,1,0,1,1,1
1,1,0,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,3,1
1,1,1,1,1,1,1,3,1,1
1,1,1,1,1,1,3,1,1,1
1,1,1,1,1,3,1,1,3,1
1,1,1,1,3,1,1,3,1,1
1,1,1,3,1,1,3,1,1,1
0,1,1,0,1,1,0,1,2,1
1,1,1,1,1,1,1,2,2,1
1,1,1,1,1,1,2,2,2,1
1,1,1,1,1,1,2,2,1,1
1,1,1,1,1,1,2,1,1,1
1,1,1,1,1,1,1,3,3,1
1,1,3,1,1,3,3,3,4,1
1,3,1,1,3,1,3,4,3,1
3,1,1,3,1,1,4,3,3,1
1,1,1,1,1,1,3,3,1,1
0,1,1,0,1,2,0,1,2,1
1,1,1,1,2,2,1,2,2,2
1,1,1,2,2,2,2,2,2,2
1,1,1,2,2,2,2,2,2,3
1,1,1,2,2,1,2,2,1,2
1,1,1,2,1,1,2,1,1,1
1,1,1,1,1,3,1,1,1,1
1,1,1,1,3,3,1,1,1,1
1,1,3,3,3,4,1,1,3,1
1,3,1,3,4,3,1,3,1,1
3,1,1,4,3,3,3,1,1,1
1,1,1,3,3,1,1,1,1,1
1,1,1,3,1,1,1,1,1,1
0,1,2,0,1,2,0,1,2,1
1,2,2,1,2,2,1,2,2,2
2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,3
2,2,2,2,2,2,2,2,4,2
2,2,2,2,2,2,2,4,2,3
2,2,2,2,2,2,4,2,2,2
2,2,1,2,2,1,2,2,1,2
2,1,1,2,1,1,2,1,1,1
1,1,3,1,1,1,1,1,1,1
1,3,3,1,1,1,1,1,1,1
3,3,4,1,1,3,1,1,3,1
3,4,3,1,3,1,1,3,1,1
4,3,3,3,1,1,3,1,1,1
3,3,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1
1,2,2,1,2,2,1,2,2,3
2,2,2,2,2,4,2,2,2,3
2,2,2,2,4,2,2,2,2,4
2,2,2,4,2,2,2,2,2,3
2,2,1,2,2,1,2,2,1,3
1,1,3,1,1,3,1,1,1,1
1,3,1,1,3,1,1,1,1,1
3,1,1,3,1,1,1,1,1,1
2,2,4,2,2,2,2,2,2,2
2,4,2,2,2,2,2,2,2,3
4,2,2,2,2,2,2,2,2,2
1,3,1,1,1,1,1,1,1,1
0,1,2,0,1,2,0,1,1,1
1,2,2,1,2,2,1,1,1,2
2,2,2,2,2,2,1,1,1,2
2,2,2,2,2,2,1,1,1,3
2,2,1,2,2,1,1,1,1,2
2,1,1,2,1,1,1,1,1,1
0,1,2,0,1,1,0,1,1,1
1,2,2,1,1,1,1,1,1,1
2,2,2,1,1,1,1,1,1,1
2,2,2,1,1,1,1,1,2,1
2,2,2,1,1,1,1,2,2,1
2,2,2,1,1,1,2,2,2,1
2,2,1,1,1,1,2,2,2,1
2,1,1,1,1,1,2,2,2,1
1,1,1,1,1,2,1,1,2,1
1,1,2,1,1,2,1,1,2,1
1,1,2,1,1,2,1,1,1,1
1,1,2,1,1,1,1,1,1,1
2,2,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1
0,1,1,0,1,1,0,0,0,1
1,1,1,1,1,1,0,0,0,1
1,1,0,1,1,0,0,0,0,1
8,8,8,8,8,8,8,3,3,8
8,8,8,8,8,8,3,3,3,8
8,8,8,8,8,8,3,3,8,8
8,8,8,8,8,3,8,8,3,8
8,8,8,8,3,3,8,3,3,3
8,8,8,3,3,3,3,3,3,3
8,8,8,3,3,3,3,3,3,5
8,8,8,3,3,8,3,3,8,3
8,8,8,3,8,8,3,8,8,8
8,8,3,8,8,3,8,8,3,8
8,3,3,8,3,3,8,3,3,3
3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,5
3,3,8,3,3,8,3,3,8,3
3,8,8,3,8,8,3,8,8,8
3,3,3,3,3,3,3,3,4,6
3,3,3,3,3,3,3,4,3,5
3,3,3,3,3,3,4,3,3,6
3,3,3,3,3,4,3,3,3,6
3,3,3,3,4,3,3,3,3,4
3,3,3,4,3,3,3,3,3,6
3,3,4,3,3,3,3,3,3,6
3,4,3,3,3,3,3,3,3,5
4,3,3,3,3,3,3,3,3,6
0,8,8,0,8,8,0,8,3,8
8,8,3,8,8,3,3,8,3,8
0,8,8,0,8,3,0,8,3,8
8,8,3,3,8,3,3,8,3,8
0,8,3,0,8,3,0,8,3,8
3,8,3,3,8,3,3,8,3,8
3,8,3,3,8,3,3,8,8,8
8,3,3,8,3,3,8,8,8,3
3,3,3,3,3,3,8,8,8,3
3,3,3,3,3,3,8,8,8,5
3,3,8,3,3,8,8,8,8,3
3,8,8,3,8,8,8,8,8,8
3,8,3,3,8,8,3,8,8,8
8,3,3,8,8,8,8,8,3,8
3,3,3,8,8,8,8,3,3,8
3,3,3,8,8,8,3,3,3,8
3,3,3,8,8,8,3,3,8,8
3,3,3,8,8,8,3,8,8,8
3,3,3,8,8,8,8,8,8,8
3,3,8,8,8,8,8,8,8,8
8,8,3,8,8,3,8,8,8,8
0,8,3,0,8,3,0,8,8,8
8,3,3,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,5,8
8,8,8,8,8,8,8,5,8,8
8,8,8,8,8,8,5,8,8,8
0,8,3,0,8,8,0,8,8,8
8,8,8,8,8,8,8,8,6,8
8,8,8,8,8,5,8,6,5,8
8,8,8,8,5,8,6,5,6,8
8,8,8,5,8,8,5,6,8,8
8,8,8,8,8,8,6,8,8,8
8,8,8,8,8,6,8,8,6,8
8,8,5,8,6,5,8,6,4,8
8,5,8,6,5,6,6,4,6,8
5,8,8,5,6,8,4,6,8,8
8,8,8,6,8,8,6,8,8,8
8,8,6,8,8,6,8,8,6,8
8,6,5,8,6,4,8,6,5,8
6,5,6,6,4,6,6,5,6,8
5,6,8,4,6,8,5,6,8,8
6,8,8,6,8,8,6,8,8,8
8,8,6,8,8,6,8,8,8,8
8,6,4,8,6,5,8,8,5,8
6,4,6,6,5,6,8,5,8,8
4,6,8,5,6,8,5,8,8,8
6,8,8,6,8,8,8,8,8,8
8,8,6,8,8,8,8,8,8,8
8,6,5,8,8,5,8,8,8,8
6,5,6,8,5,8,8,8,8,8
5,6,8,5,8,8,8,8,8,8
6,8,8,8,8,8,8,8,8,8
8,8,5,8,8,8,0,0,0,8
8,5,8,8,8,8,0,0,0,8
5,8,8,8,8,8,0,0,0,8
